osm_id,name,amenity_type,amenity,wheelchair,toilets:wheelchair,opening_hours,operator,description,is_accessible,latitude,longitude
way/178265677,Accessible Toilet,accessible_toilet,toilets,yes,,,,,True,-37.7128738,145.043659
way/178268570,Public Toilets,accessible_toilet,toilets,yes,,,,,True,-37.7103269,145.0459643
way/178268571,Public Toilets,accessible_toilet,toilets,yes,,,,,True,-37.7086407,145.0462668
way/178572479,Accessible Toilet,accessible_toilet,toilets,,,,,,True,-37.9202116,144.9878446
way/180072718,Accessible Toilet,accessible_toilet,toilets,,,,,,True,-37.7553758,144.8910581
way/190672819,Accessible Toilet,accessible_toilet,toilets,yes,,,,,True,-37.7773112,145.1444334
node/191053943,Accessible Toilet,accessible_toilet,toilets,,,,,,True,-37.8536789,144.9879699
way/193631400,Accessible Toilet,accessible_toilet,toilets,yes,,,,,True,28.079436,-80.6007732
way/198108152,Accessible Toilet,accessible_toilet,toilets,yes,,,,,True,-37.8387303,145.1042537
way/200535707,Accessible Toilet,accessible_toilet,toilets,,,,,,True,-37.7965566,145.2569692
way/201345291,Accessible Toilet,accessible_toilet,toilets,,,,,,True,-37.9059148,145.2128288
way/207256011,Accessible Toilet,accessible_toilet,toilets,,,,,,True,-37.883257,144.9778517
way/217703970,Accessible Toilet,accessible_toilet,toilets,yes,,,,,True,-37.779313,144.9669206
way/218625474,Accessible Toilet,accessible_toilet,toilets,limited,,,Moreland Council,,True,-37.7019738,144.9662639
node/220672394,Accessible Toilet,accessible_toilet,toilets,yes,,,,,True,-37.7896509,144.9722775
way/221694906,Accessible Toilet,accessible_toilet,toilets,,,,,,True,-37.8946151,145.3014996
way/222110697,Accessible Toilet,accessible_toilet,toilets,,,,,,True,-37.8314698,145.0245496
way/222403468,Accessible Toilet,accessible_toilet,toilets,,,,,,True,-37.7728514,145.0325062
way/226042303,Accessible Toilet,accessible_toilet,toilets,yes,,,,,True,-37.7205636,145.0461341
way/226705369,Accessible Toilet,accessible_toilet,toilets,yes,,,,,True,-37.765755,145.3579957
way/229129061,Accessible Toilet,accessible_toilet,toilets,,,,,,True,-37.8565923,145.1607684
way/229692264,Accessible Toilet,accessible_toilet,toilets,,,,,,True,-37.9916742,145.0405512
way/231408116,Accessible Toilet,accessible_toilet,toilets,,,,,,True,-38.278079,145.1029779
way/231442511,Accessible Toilet,accessible_toilet,toilets,yes,,,,,True,-38.3451977,144.7266712
way/231700672,Accessible Toilet,accessible_toilet,toilets,yes,,,,,True,-37.7138683,144.9609385
way/231778718,Accessible Toilet,accessible_toilet,toilets,,,,,,True,-38.0574724,145.2507716
way/231790923,Accessible Toilet,accessible_toilet,toilets,,,,,,True,-38.3405077,144.9466623
way/231790924,Accessible Toilet,accessible_toilet,toilets,,,,,,True,-38.3326464,144.9643224
way/231886820,Accessible Toilet,accessible_toilet,toilets,,,,,,True,-38.3505803,144.9217142
way/231886824,Accessible Toilet,accessible_toilet,toilets,,,,,,True,-38.3354883,144.9586182
way/231886828,Accessible Toilet,accessible_toilet,toilets,,,,,,True,-38.3464198,144.9324079
way/231886829,Accessible Toilet,accessible_toilet,toilets,,,,,,True,-38.3517645,144.9166012
way/231983224,Accessible Toilet,accessible_toilet,toilets,yes,,,,,True,-38.314046,145.0075435
way/232301232,Accessible Toilet,accessible_toilet,toilets,,,,,,True,-38.3304697,144.9687778
way/232303029,Accessible Toilet,accessible_toilet,toilets,,,,,,True,-38.341323,144.9454595
way/232303031,Accessible Toilet,accessible_toilet,toilets,,,,,,True,-38.3369083,144.9555682
way/240807522,Accessible Toilet,accessible_toilet,toilets,,,,,,True,-38.2062976,145.11232
node/242541845,Accessible Toilet,accessible_toilet,toilets,yes,,,Melbourne City Council,,True,-37.8174779,144.9602846
node/242809858,Accessible Toilet,accessible_toilet,toilets,no,,,,,True,-37.8134523,144.9629216
node/242823114,Accessible Toilet,accessible_toilet,toilets,,,,Melbourne City Council,,True,-37.8026701,144.969847
node/245494315,Accessible Toilet,accessible_toilet,toilets,yes,,,,,True,-37.7789227,144.9604998
node/245915476,Accessible Toilet,accessible_toilet,toilets,yes,,,,,True,-37.7914432,144.9619657
node/245916608,Accessible Toilet,accessible_toilet,toilets,yes,,,,,True,-37.7855345,144.9663802
way/246270449,Accessible Toilet,accessible_toilet,toilets,,,,,,True,-37.8930101,145.1611789
node/248214933,Accessible Toilet,accessible_toilet,toilets,,,,,,True,-37.7896454,144.9685968
node/248838847,Accessible Toilet,accessible_toilet,toilets,no,,,,,True,-37.8046186,144.9629473
way/250734725,Accessible Toilet,accessible_toilet,toilets,,,,,,True,-37.767731,144.9921396
node/256778169,Accessible Toilet,accessible_toilet,toilets,,,,,,True,-37.8997897,145.0907155
node/257891287,Accessible Toilet,accessible_toilet,toilets,yes,,,,,True,-37.866332,145.2492765
way/261249082,Accessible Toilet,accessible_toilet,toilets,,,,Whittlesea Council,,True,-37.671877,145.0166112
node/262901265,Accessible Toilet,accessible_toilet,toilets,,,,,,True,-37.9112392,145.1036504
way/263221663,Accessible Toilet,accessible_toilet,toilets,,,,,,True,-37.7162238,144.9931662
way/263221665,Accessible Toilet,accessible_toilet,toilets,,,,,,True,-37.7151304,144.9933203
way/263221666,Accessible Toilet,accessible_toilet,toilets,limited,,,Darebin Council,,True,-37.7137655,144.9947935
way/265055742,Accessible Toilet,accessible_toilet,toilets,limited,,,Darebin Council,,True,-37.7124696,144.9951345
way/265323765,Accessible Toilet,accessible_toilet,toilets,limited,,,,,True,-37.7754907,144.9017225
way/265744858,Accessible Toilet,accessible_toilet,toilets,,,,,,True,-37.8616199,144.8516279
way/277180584,Accessible Toilet,accessible_toilet,toilets,yes,,,,,True,-37.7564619,145.0659539
node/279534193,Accessible Toilet,accessible_toilet,toilets,yes,,,,,True,-37.7844924,144.9515761
node/279539450,Accessible Toilet,accessible_toilet,toilets,,,,,,True,-37.7859805,144.9501675
node/279540995,Accessible Toilet,accessible_toilet,toilets,yes,,,,,True,-37.7825097,144.9511105
node/281186121,Accessible Toilet,accessible_toilet,toilets,,,,,,True,-37.7285908,144.9262591
node/281347583,Accessible Toilet,accessible_toilet,toilets,,,,,,True,-37.726131,144.932106
node/281351020,Accessible Toilet,accessible_toilet,toilets,,,,,,True,-37.721854,144.9392274
node/281355192,Accessible Toilet,accessible_toilet,toilets,,,,,,True,-37.7069913,144.9188975
way/282436724,Accessible Toilet,accessible_toilet,toilets,yes,,,,,True,-37.7301989,144.8362815
way/284000128,Accessible Toilet,accessible_toilet,toilets,,,,,,True,-38.4170862,144.8228373
way/284010614,Accessible Toilet,accessible_toilet,toilets,,,,,,True,-38.3201048,144.985457
way/284010616,Accessible Toilet,accessible_toilet,toilets,,,,,,True,-38.3150134,144.9902145
way/285378369,Accessible Toilet,accessible_toilet,toilets,yes,,,,,True,-37.7331171,144.9668846
way/285382587,Accessible Toilet,accessible_toilet,toilets,,,,,,True,-37.7031149,144.7935185
node/293576445,Accessible Toilet,accessible_toilet,toilets,,,,,,True,-37.7759388,144.9387143
way/293852712,Accessible Toilet,accessible_toilet,toilets,,,,,,True,-37.7221498,144.9661089
node/294542135,Accessible Toilet,accessible_toilet,toilets,,,,,,True,-37.7996877,145.0086867
node/296846628,Accessible Toilet,accessible_toilet,toilets,yes,,,,,True,-37.7669552,144.9530465
way/296873830,Accessible Toilet,accessible_toilet,toilets,,,,,,True,-38.1478468,145.1444705
way/297571495,Accessible Toilet,accessible_toilet,toilets,,,,,,True,-37.6208465,145.1345994
node/297661149,Accessible Toilet,accessible_toilet,toilets,,,,,,True,-37.7301541,144.942933
node/299027321,Accessible Toilet,accessible_toilet,toilets,,,,,,True,-37.8007393,145.0097319
way/299627795,Female,accessible_toilet,toilets,,,,,,True,-37.7007991,145.0206535
way/300233066,Accessible Toilet,accessible_toilet,toilets,,,,,,True,-38.2677938,145.0138783
way/301067065,Binnak Park Toilets,accessible_toilet,toilets,,,,City of Banyule,,True,-37.6963038,145.0807514
