sensor_id,day_of_week,hour,avg_count,median_count,p25_count,p75_count,max_count,sample_count,day_name,crowd_level,is_quiet_hour,sensor_description,lat,lon,suburb_id,suburb_name,location_type
1,0,0,49.6,49.0,37.0,57.0,121,77,Monday,Low,True,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,0,1,31.1,28.0,21.0,37.0,83,77,Monday,Low,True,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,0,2,21.7,18.0,12.0,26.0,66,77,Monday,Low,True,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,0,3,12.4,10.0,8.0,14.0,41,77,Monday,Low,True,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,0,4,9.5,9.0,5.0,13.0,25,77,Monday,Low,True,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,0,5,14.5,14.0,11.0,17.0,34,77,Monday,Low,True,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,0,6,71.1,72.0,62.0,85.0,128,77,Monday,Moderate,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,0,7,159.2,166.0,145.8,184.2,225,76,Monday,Moderate,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,0,8,388.4,404.0,374.0,443.0,597,76,Monday,High,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,0,9,619.8,607.5,559.0,663.8,1151,76,Monday,High,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,0,10,1005.8,943.0,882.5,1079.5,1941,43,Monday,High,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,0,11,1541.6,1486.0,1358.5,1661.5,2352,48,Monday,High,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,0,12,2259.1,2247.0,2085.2,2410.5,2749,50,Monday,High,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,0,13,2361.7,2386.0,2243.0,2568.2,2749,50,Monday,High,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,0,14,2116.5,2011.0,1904.0,2370.5,2749,47,Monday,High,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,0,15,2069.3,1991.5,1790.5,2329.2,2749,36,Monday,High,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,0,16,2011.2,1940.0,1852.0,2158.5,2504,31,Monday,High,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,0,17,2045.7,1971.0,1782.2,2232.5,2749,38,Monday,High,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,0,18,1494.3,1315.0,1244.0,1636.0,2749,33,Monday,High,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,0,19,959.6,893.0,685.0,1077.2,2749,44,Monday,High,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,0,20,521.9,507.0,456.0,535.0,1343,41,Monday,High,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,0,21,332.3,318.0,267.0,361.0,874,49,Monday,High,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,0,22,176.3,162.5,136.0,182.8,1074,46,Monday,Moderate,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,0,23,75.9,71.0,62.8,82.5,176,48,Monday,Moderate,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,1,0,39.3,37.0,28.0,46.0,103,77,Tuesday,Low,True,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,1,1,24.4,25.0,18.0,30.0,51,77,Tuesday,Low,True,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,1,2,16.3,14.0,11.0,20.0,48,77,Tuesday,Low,True,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,1,3,9.7,8.0,7.0,13.0,21,77,Tuesday,Low,True,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,1,4,8.8,9.0,6.0,11.0,20,77,Tuesday,Low,True,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,1,5,14.7,15.0,11.0,18.0,29,77,Tuesday,Low,True,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,1,6,86.0,83.0,74.0,98.0,219,77,Tuesday,Moderate,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,1,7,199.1,202.0,186.0,221.0,478,77,Tuesday,Moderate,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,1,8,476.5,483.0,444.0,506.0,1241,77,Tuesday,High,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,1,9,646.4,630.0,583.0,669.0,1257,77,Tuesday,High,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,1,10,944.8,883.0,833.0,1009.0,1513,40,Tuesday,High,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,1,11,1480.5,1396.5,1289.8,1574.2,2527,48,Tuesday,High,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,1,12,2361.7,2382.0,2255.8,2609.8,2749,44,Tuesday,High,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,1,13,2441.2,2457.0,2342.0,2692.0,2749,53,Tuesday,High,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,1,14,2102.2,2020.5,1931.8,2345.2,2749,46,Tuesday,High,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,1,15,2034.7,1958.5,1856.5,2166.0,2749,38,Tuesday,High,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,1,16,2027.2,1990.0,1855.0,2160.0,2749,29,Tuesday,High,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,1,17,2150.7,2086.0,1926.5,2390.0,2749,35,Tuesday,High,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,1,18,1653.8,1590.0,1367.0,1843.5,2749,39,Tuesday,High,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,1,19,985.9,927.0,799.0,1086.8,2319,36,Tuesday,High,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,1,20,605.0,510.0,457.0,586.0,2100,41,Tuesday,High,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,1,21,397.5,354.0,306.0,407.0,2025,46,Tuesday,High,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,1,22,215.1,180.0,151.0,214.0,1351,49,Tuesday,Moderate,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,1,23,103.6,86.5,69.5,102.8,776,46,Tuesday,Moderate,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,2,0,59.7,45.5,37.0,54.0,855,78,Wednesday,Low,True,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,2,1,35.6,27.0,23.0,33.8,545,78,Wednesday,Low,True,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,2,2,25.1,19.0,14.0,24.0,390,78,Wednesday,Low,True,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,2,3,13.9,12.0,9.0,16.0,123,78,Wednesday,Low,True,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,2,4,9.4,8.0,5.0,11.0,67,78,Wednesday,Low,True,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,2,5,14.9,14.0,11.0,18.0,37,77,Wednesday,Low,True,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,2,6,86.8,85.5,75.0,97.8,212,78,Wednesday,Moderate,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,2,7,196.1,198.5,182.0,213.0,397,78,Wednesday,Moderate,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,2,8,451.7,453.0,423.2,479.8,1048,78,Wednesday,High,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,2,9,666.3,665.5,611.2,714.0,1175,78,Wednesday,High,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,2,10,961.8,925.0,862.0,1016.0,1742,45,Wednesday,High,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,2,11,1577.7,1534.5,1408.8,1700.0,2555,42,Wednesday,High,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,2,12,2415.2,2438.0,2274.0,2735.0,2749,49,Wednesday,High,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,2,13,2473.2,2514.0,2401.2,2723.5,2749,52,Wednesday,High,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,2,14,2126.3,2029.5,1956.5,2321.0,2749,44,Wednesday,High,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,2,15,2144.2,2059.5,1941.2,2262.8,2749,28,Wednesday,High,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,2,16,2084.7,2031.5,1889.2,2232.8,2749,24,Wednesday,High,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,2,17,2289.4,2260.5,2090.5,2537.2,2749,44,Wednesday,High,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,2,18,1728.9,1641.0,1489.0,1879.0,2749,37,Wednesday,High,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,2,19,1073.2,1030.0,863.0,1196.5,2397,39,Wednesday,High,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,2,20,623.0,575.0,513.0,702.0,1552,41,Wednesday,High,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,2,21,419.3,393.0,344.2,469.2,832,44,Wednesday,High,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,2,22,235.9,219.0,180.0,263.0,846,41,Wednesday,Moderate,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,2,23,116.3,98.0,77.5,120.2,507,46,Wednesday,Moderate,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,3,0,51.8,47.5,38.2,64.2,186,78,Thursday,Low,True,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,3,1,29.0,28.0,21.0,32.8,116,78,Thursday,Low,True,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,3,2,20.6,19.0,15.0,24.0,69,78,Thursday,Low,True,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,3,3,11.4,10.0,8.0,14.0,30,78,Thursday,Low,True,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,3,4,9.3,9.0,7.0,12.0,23,78,Thursday,Low,True,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,3,5,16.5,16.0,14.0,19.0,37,78,Thursday,Low,True,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,3,6,85.8,82.0,75.0,95.8,184,78,Thursday,Moderate,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,3,7,204.2,196.0,186.2,216.8,408,78,Thursday,Moderate,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,3,8,495.6,485.5,451.0,526.8,1023,78,Thursday,High,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,3,9,705.6,672.5,630.8,735.0,1265,78,Thursday,High,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,3,10,999.9,976.5,900.5,1046.8,1466,44,Thursday,High,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,3,11,1634.0,1561.0,1428.0,1689.0,2749,49,Thursday,High,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,3,12,2509.4,2536.0,2373.0,2711.0,2749,45,Thursday,High,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,3,13,2603.1,2641.0,2538.0,2749.0,2749,45,Thursday,High,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,3,14,2251.2,2160.0,2074.0,2482.2,2749,46,Thursday,High,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,3,15,2183.1,2098.0,1983.2,2464.5,2749,32,Thursday,High,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,3,16,2239.7,2226.5,2045.8,2402.8,2749,34,Thursday,High,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,3,17,2495.2,2551.5,2377.5,2727.2,2749,44,Thursday,High,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,3,18,2034.2,2067.5,1785.0,2251.8,2749,40,Thursday,High,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,3,19,1456.0,1419.0,1193.5,1574.0,2749,39,Thursday,High,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,3,20,1146.1,970.0,869.0,1162.0,2543,41,Thursday,High,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,3,21,638.4,576.0,492.5,675.0,1796,43,Thursday,High,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,3,22,336.0,283.0,245.0,356.2,1008,42,Thursday,High,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,3,23,145.8,130.0,112.0,147.5,321,51,Thursday,Moderate,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,4,0,72.9,64.5,55.5,83.5,200,78,Friday,Moderate,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,4,1,45.5,41.0,32.2,54.8,127,78,Friday,Low,True,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,4,2,32.3,29.0,22.0,39.0,89,78,Friday,Low,True,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,4,3,23.4,22.0,17.0,27.0,77,78,Friday,Low,True,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,4,4,21.2,17.5,12.0,25.0,130,78,Friday,Low,True,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,4,5,19.1,18.0,15.0,22.0,60,78,Friday,Low,True,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,4,6,77.1,75.0,66.2,84.5,186,78,Friday,Moderate,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,4,7,161.3,155.0,138.0,175.5,740,78,Friday,Moderate,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,4,8,403.8,380.0,352.2,420.5,2022,78,Friday,High,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,4,9,719.5,685.5,652.0,735.0,1824,78,Friday,High,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,4,10,1170.4,1105.5,1007.5,1232.8,2237,46,Friday,High,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,4,11,1767.2,1691.0,1567.0,1888.0,2575,45,Friday,High,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,4,12,2402.2,2357.0,2219.0,2565.0,2749,47,Friday,High,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,4,13,2581.3,2620.5,2446.2,2749.0,2749,50,Friday,High,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,4,14,2373.0,2364.5,2244.8,2537.0,2749,40,Friday,High,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,4,15,2356.5,2344.0,2213.0,2564.2,2749,36,Friday,High,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,4,16,2397.0,2430.0,2284.5,2595.5,2749,31,Friday,High,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,4,17,2472.9,2597.0,2260.0,2724.8,2749,38,Friday,High,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,4,18,2172.2,2197.0,1924.2,2385.0,2749,36,Friday,High,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,4,19,1698.7,1629.0,1481.0,1861.8,2730,38,Friday,High,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,4,20,1436.6,1377.0,1151.2,1534.0,2749,40,Friday,High,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,4,21,787.5,747.0,652.5,877.5,1813,43,Friday,High,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,4,22,487.4,424.0,379.0,508.0,1478,45,Friday,High,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,4,23,299.5,257.5,234.0,304.5,1084,48,Friday,Moderate,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,5,0,147.9,138.0,117.2,166.8,397,78,Saturday,Moderate,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,5,1,87.7,84.0,71.0,100.5,180,78,Saturday,Moderate,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,5,2,52.3,50.5,41.2,62.8,123,78,Saturday,Low,True,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,5,3,37.6,39.0,28.8,45.0,66,76,Saturday,Low,True,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,5,4,21.6,20.0,17.0,24.5,49,76,Saturday,Low,True,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,5,5,16.6,16.0,13.0,20.0,34,77,Saturday,Low,True,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,5,6,33.6,31.0,27.0,38.0,69,77,Saturday,Low,True,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,5,7,71.8,66.0,59.0,79.0,180,77,Saturday,Moderate,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,5,8,260.4,252.0,228.0,274.0,503,77,Saturday,Moderate,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,5,9,625.2,605.0,539.0,666.0,1077,77,Saturday,High,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,5,10,1297.8,1258.0,1186.5,1410.0,1860,42,Saturday,High,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,5,11,2109.9,2090.5,1940.2,2303.5,2749,44,Saturday,High,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,5,12,2611.1,2637.0,2525.0,2749.0,2749,35,Saturday,High,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,5,13,2667.4,2749.0,2749.0,2749.0,2749,42,Saturday,High,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,5,14,2665.3,2749.0,2749.0,2749.0,2749,39,Saturday,High,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,5,15,2683.7,2749.0,2749.0,2749.0,2749,41,Saturday,High,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,5,16,2699.3,2749.0,2749.0,2749.0,2749,29,Saturday,High,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,5,17,2609.7,2738.5,2499.0,2749.0,2749,34,Saturday,High,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,5,18,2055.1,2031.0,1776.0,2307.0,2749,35,Saturday,High,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,5,19,1637.3,1568.0,1361.2,1809.0,2749,42,Saturday,High,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,5,20,890.7,848.5,733.5,974.2,2066,38,Saturday,High,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,5,21,697.2,587.0,534.2,722.8,2066,40,Saturday,High,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,5,22,479.2,450.0,377.8,515.0,1516,38,Saturday,High,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,5,23,360.1,301.0,228.0,374.5,931,43,Saturday,High,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,6,0,183.3,170.0,145.5,199.5,571,79,Sunday,Moderate,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,6,1,113.4,112.0,89.5,127.0,239,79,Sunday,Moderate,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,6,2,74.3,71.0,62.0,80.0,142,77,Sunday,Moderate,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,6,3,56.2,55.0,45.0,65.0,100,79,Sunday,Low,True,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,6,4,34.1,34.0,25.0,41.0,65,79,Sunday,Low,True,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,6,5,21.8,21.0,17.0,27.0,46,79,Sunday,Low,True,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,6,6,22.4,20.0,16.0,26.0,72,79,Sunday,Low,True,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,6,7,60.4,55.0,49.0,62.0,203,79,Sunday,Low,True,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,6,8,150.8,128.0,116.0,148.0,512,79,Sunday,Moderate,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,6,9,525.6,492.0,454.5,541.5,1106,79,Sunday,High,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,6,10,1064.4,1004.0,946.5,1125.2,1903,50,Sunday,High,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,6,11,1790.5,1781.0,1671.0,1911.0,2749,45,Sunday,High,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,6,12,2155.0,2241.0,2084.2,2372.0,2749,40,Sunday,High,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,6,13,2526.4,2628.0,2454.0,2749.0,2749,41,Sunday,High,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,6,14,2618.5,2749.0,2601.2,2749.0,2749,46,Sunday,High,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,6,15,2681.7,2749.0,2679.5,2749.0,2749,39,Sunday,High,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,6,16,2437.1,2507.0,2344.8,2627.5,2749,30,Sunday,High,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,6,17,2072.6,2036.5,1879.2,2250.0,2749,40,Sunday,High,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,6,18,1425.4,1384.0,1198.0,1537.0,2749,33,Sunday,High,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,6,19,998.5,879.0,743.0,1099.2,2217,42,Sunday,High,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
1,6,20,632.9,531.0,451.5,625.8,2036,42,Sunday,High,False,Bourke Street Mall (North),-37.81349441,144.96515323,206041503,Melbourne CBD - East,Outdoor
